시군구명,법정동,등록번호,중개업소 구분,중개업자명,중개업소명,도로명주소(지번)
충청북도 청주시흥덕구,오송읍,43113-2020-00130,공인중개사,김지현,금송부동산공인중개사사무소,충청북도 청주시 흥덕구 오송읍 가로수로 204 
충청북도 청주시흥덕구,비하동,43113-2020-00131,공인중개사,이상민,일등공인중개사사무소,충청북도 청주시 흥덕구 청향로13번길 4 101호(비하동)
충청북도 청주시흥덕구,복대동,43113-2020-00135,공인중개사,장유진,대림공인중개사사무소,"충청북도 청주시 흥덕구 대농로 45 근린생활시설 102호(복대동, 지웰시티푸르지오)"
충청북도 청주시흥덕구,복대동,43113-2020-00136,공인중개사,이정민,지웰리치공인중개사사무소,"충청북도 청주시 흥덕구 대농로 39 B동 107-2호(복대동, LK트리플렉스)"
충청북도 청주시흥덕구,가경동,43113-2020-00140,공인중개사,우효숙,미소공인중개사사무소,충청북도 청주시 흥덕구 가경로 177-1 1층(가경동)
충청북도 청주시흥덕구,오송읍,43113-2020-00142,공인중개사,신은정,대한민국 부동산중개사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 오송역파라곤센트럴시티2차 근린생활시설  7동 101호
충청북도 청주시흥덕구,복대동,43113-2020-00149,공인중개사,최주영,복대더샵센트럴공인중개사사무소,충청북도 청주시 흥덕구 복대로210번길 26 101호(복대동)
충청북도 청주시흥덕구,송절동,43113-2021-00001,공인중개사,인소정,테크노최고공인중개사사무소,"충청북도 청주시 흥덕구 송화로 115 , 청주 테크노폴리스 힐데스하임 상가2동 제1층 제113호"
충청북도 청주시흥덕구,복대동,43113-2021-00002,공인중개사,서해철,장구봉공인중개사사무소,충청북도 청주시 흥덕구 장구봉로 133-1 102호(복대동)
충청북도 청주시흥덕구,송절동,43113-2021-00004,공인중개사,장미라,테크노장미공인중개사사무소,"충청북도 청주시 흥덕구 송화로184번길 7 상가동 110호(송절동, 우방아이유쉘1단지)"
충청북도 청주시흥덕구,가경동,43113-2021-00007,공인중개사,김해용,지웰공인중개사사무소,충청북도 청주시 흥덕구 풍년로 178 103호(가경동)
충청북도 청주시흥덕구,오송읍,43113-2021-00011,공인중개사,신경랑,아시아공인중개사사무소,충청북도 청주시 흥덕구 오송읍 연제만수길 60 101호
충청북도 청주시흥덕구,복대동,43113-2021-00012,공인중개사,김복녀,현대공인중개사사무소,"충청북도 청주시 흥덕구 증안로 75 상가동 103호(복대동, 현대2차아파트)"
충청북도 청주시흥덕구,옥산면,43113-2021-00013,공인중개사,허지현,유명하늘채공인중개사사무소,충청북도 청주시 흥덕구 옥산면 가락길 60 흥덕코오롱하늘채아파트 상가1동 104호
충청북도 청주시흥덕구,오송읍,43113-2021-00016,공인중개사,진종숙,오송LBA진종숙공인중개사사무소,충청북도 청주시 흥덕구 오송읍 연제만수길 32 101호
충청북도 청주시흥덕구,오송읍,43113-2021-00017,공인중개사,김민영,늘푸른공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명12로 6 102호
충청북도 청주시흥덕구,오송읍,43113-2021-00020,공인중개사,김경화,오송동아라이크텐공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 215 상가동 119호(오송역동아라이크텐)
충청북도 청주시흥덕구,강내면,43113-2021-00028,공인중개사,조용연,태성공인중개사사무소,충청북도 청주시 흥덕구 강내면 서부로 346 2층
충청북도 청주시흥덕구,복대동,43113-2021-00030,공인중개사,이정희,지웰정다운공인중개사사무소,"충청북도 청주시 흥덕구 진재로103번길 37 근린생활시설 B동 109호(복대동, 신영지웰홈스)"
충청북도 청주시흥덕구,오송읍,43113-2021-00032,공인중개사,이슬기,예스공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송가락로 24-3 102호
충청북도 청주시흥덕구,송절동,43113-2021-00033,공인중개사,최지영,테크노퍼스트공인중개사사무소,"충청북도 청주시 흥덕구 송화로214번길 7 , 상가동 101호"
충청북도 청주시흥덕구,오송읍,43113-2021-00035,공인중개사,김영주,오송대광로제비앙공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산1길 2-11 101호
충청북도 청주시흥덕구,송절동,43113-2021-00038,공인중개사,이상연,테크노부자공인중개사사무소,"충청북도 청주시 흥덕구 송화로130번길 20 ,101호(송절동)"
충청북도 청주시흥덕구,옥산면,43113-2021-00041,공인중개사,경금주,옥산자이공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 1049 104호(리버프라자)
충청북도 청주시흥덕구,봉명동,43113-2021-00042,공인중개사,허영란,최고공인중개사사무소,"충청북도 청주시 흥덕구 1순환로584번길 60 , 1층 (봉명동)"
충청북도 청주시흥덕구,가경동,43113-2021-00043,공인중개사,박정윤,지산공인중개사사무소,충청북도 청주시 흥덕구 풍년로180번길 32 B층(가경동)
충청북도 청주시흥덕구,오송읍,43113-2021-00044,공인중개사,김경선,오송메카공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송4길 39 101호
충청북도 청주시흥덕구,문암동,43113-2021-00045,공인중개사,박은향,테크노주원공인중개사사무소,"충청북도 청주시 흥덕구 송화로 229 상가동 131호(문암동, 청주테크노폴리스신영지웰푸르지오))"
충청북도 청주시흥덕구,오송읍,43113-2021-00047,공인중개사,유광룡,오송칸타빌공인중개사사무소,충청북도 청주시 흥덕구 오송읍 연제만수길 15 상가동 103호(오송대원칸타빌)
충청북도 청주시흥덕구,복대동,43113-2021-00049,공인중개사,유윤경,써니공인중개사사무소,충청북도 청주시 흥덕구 신율로111번길 42 101호(복대동)
충청북도 청주시흥덕구,오송읍,43113-2021-00051,공인중개사,지종현,오송파라곤공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명12로 6 , 103호"
충청북도 청주시흥덕구,오송읍,43113-2021-00052,공인중개사,박유진,파라곤골드공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 상가동 1층  4-107호
충청북도 청주시흥덕구,오송읍,43113-2021-00055,공인중개사,김정숙,오송역센트럴공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송4길 39 102호
충청북도 청주시흥덕구,오송읍,43113-2021-00057,공인중개사,김가영,타이밍공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 283 오송2차 대광로제비앙 그랜드센텀근린생활시설 1- B109호
충청북도 청주시흥덕구,오송읍,43113-2021-00060,공인중개사,김정미,뉴욕공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송2길 35 102호
충청북도 청주시흥덕구,오송읍,43113-2021-00063,공인중개사,박종숙,더드림공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 283 오송2차대광로제비앙 근린생활시설 1동B110호
충청북도 청주시흥덕구,오송읍,43113-2021-00068,공인중개사,남정수,서한단지내114공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명14로 217 , 단지내상가 1동 103호"
충청북도 청주시흥덕구,오송읍,43113-2021-00071,공인중개사,정채원,미래공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 오송역파라곤센트럴시티2차 근린생활시설 4동 106호
충청북도 청주시흥덕구,송절동,43113-2021-00078,공인중개사,김영철,테크노엘리트공인중개사사무소,충청북도 청주시 흥덕구 송화로 142 105호
충청북도 청주시흥덕구,오송읍,43113-2021-00079,공인중개사,이홍주,대광부자마을공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 283 대광로제비앙 2차 단지내상가 1동 B107호
충청북도 청주시흥덕구,송절동,43113-2021-00080,공인중개사,강윤성,작은거인들공인중개사사무소,"충청북도 청주시 흥덕구 원송로97번길 28 , 101호(송절동)"
충청북도 청주시흥덕구,오송읍,43113-2021-00081,공인중개사,윤명희,두산오송공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명3로 31 판매시설 109호(두산위브센티움)
충청북도 청주시흥덕구,비하동,43113-2021-00099,공인중개사,정선영,이로운공인중개사사무소,충청북도 청주시 흥덕구 비하로9번길 31 3호(비하동)
충청북도 청주시흥덕구,복대동,43113-2021-00102,공인중개사,장희정,지웰시티공인중개사사무소,"충청북도 청주시 흥덕구 대농로 39 A동 108호(복대동, LK트리플렉스)"
충청북도 청주시흥덕구,봉명동,43113-2021-00107,공인중개사,최용자,축복공인중개사사무소,충청북도 청주시 흥덕구 1순환로501번길 20 1호(봉명동)
충청북도 청주시흥덕구,비하동,43113-2021-00110,공인중개사,정태성,비하파크자이공인중개사사무소,"충청북도 청주시 흥덕구 2순환로 1106 303동 B129호(비하동, 서청주파크자이 상가동)"
충청북도 청주시흥덕구,복대동,43113-2021-00113,공인중개사,김경진,조은자리공인중개사사무소,충청북도 청주시 흥덕구 사직대로29번길 20-1 (복대동)
충청북도 청주시흥덕구,복대동,43113-2021-00115,공인중개사,김아영,모두의부동산공인중개사사무소,충청북도 청주시 흥덕구 복대로164번길 88 101호(복대동)
충청북도 청주시흥덕구,운천동,43113-2021-00116,공인중개사,김양순,직지하원공인중개사사무소,충청북도 청주시 흥덕구 직지대로743번길 14 (운천동)
충청북도 청주시흥덕구,복대동,43113-2021-00118,공인중개사,이복희,금탑공인중개사사무소,충청북도 청주시 흥덕구 증안로 75 현대2차아파트 상가동 107호
충청북도 청주시흥덕구,오송읍,43113-2021-00120,공인중개사,백지선,청담도시건축공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 봉산2길 45 , 102호"
충청북도 청주시흥덕구,옥산면,43113-2021-00121,공인중개사,정민경,아트빌공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 718 101호(아트빌아파트 상가동)
충청북도 청주시흥덕구,오송읍,43113-2021-00127,공인중개사,김수미,오송올래공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산2길 28-10 101호
충청북도 청주시흥덕구,강내면,43113-2021-00128,공인중개사,장재구,대길공인중개사사무소,"충청북도 청주시 흥덕구 강내면 태성탑연로 452 , 1층"
충청북도 청주시흥덕구,오송읍,43113-2021-00138,공인중개사,이지용,오송2단지창조공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 146 107호
충청북도 청주시흥덕구,강서동,43113-2021-00139,공인중개사,최득준,대지공인중개사사무소,충청북도 청주시 흥덕구 서부로1101번길 5 102호
충청북도 청주시흥덕구,송절동,43113-2021-00140,공인중개사,김동인,청주사랑공인중개사사무소,"충청북도 청주시 흥덕구 송화로184번길 7 상가동 113호(송절동, 청주우방아이유쉘1단지)"
충청북도 청주시흥덕구,오송읍,43113-2022-00001,공인중개사,박선규,오송부자마을공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 283 대광로제비앙2차 근린생활시설 1동 B107호
충청북도 청주시흥덕구,복대동,43113-2022-00003,공인중개사,허필,슬기로운부동산중개사무소,충청북도 청주시 흥덕구 내수동로42번길 8 1층(복대동)
충청북도 청주시흥덕구,오송읍,43113-2022-00004,공인중개사,조현희,부동산365공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명8로 179 1층 상가
충청북도 청주시흥덕구,오송읍,43113-2022-00005,공인중개사,조정희,프로공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명12로 42 , 101호"
충청북도 청주시흥덕구,봉명동,43113-2022-00006,공인중개사,이종혁,인생공인중개사사무소,"충청북도 청주시 흥덕구 덕암로59번길 4 ,101호(봉명동)"
충청북도 청주시흥덕구,복대동,43113-2022-00007,공인중개사,김건우,건우다솔공인중개사사무소,"충청북도 청주시 흥덕구 증안로 23 , 102호(복대동, 영조아름다운나날근린생활시설)"
충청북도 청주시흥덕구,봉명동,43113-2022-00008,공인중개사,이용구,창공공인중개사사무소,충청북도 청주시 흥덕구 직지대로 599-1 1층 101호
충청북도 청주시흥덕구,오송읍,43113-2022-00010,공인중개사,김지아,오송채움공인중개사사무소,충청북도 청주시 흥덕구 오송읍 연제만수길 18 101호
충청북도 청주시흥덕구,복대동,43113-2022-00011,공인중개사,박순현,우리동네공인중개사사무소,충청북도 청주시 흥덕구 대농로 55 두산위브지웰시티 상업시설동 103호(복대동)
충청북도 청주시흥덕구,오송읍,43113-2022-00012,공인중개사,사은실,부동산스케치공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명11로 121 103호
충청북도 청주시흥덕구,오송읍,43113-2022-00014,공인중개사,유은재,오송황금알공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산1길 10-2 102호
충청북도 청주시흥덕구,오송읍,43113-2022-00015,공인중개사,강순희,환희공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송가락로 24-3 , 103호"
충청북도 청주시흥덕구,봉명동,43113-2022-00018,공인중개사,최완수,찾아줘홈즈공인중개사사무소,충청북도 청주시 흥덕구 덕암로47번길 109 1층
